,SMILES,Scaffold,Decorations,Likelihoods,Gat_pred_pIC50,hba_lipinski,hbd_lipinski,slog_p,tpsa,n_stereo,n_rotatable
444,C(Cc1ccc(Cl)cc1)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(Cc1ccc(Cl)cc1)=O,9.675360679626465,5.514579772949219,4,1,5.489000000000003,79.37,1,4
845,c1c(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(C)c(C)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C(*)=O)cc(C)c(C)c1,9.677966117858887,5.3898820877075195,4,1,5.523540000000005,79.37,1,3
1380,c1cccc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1C,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cccc(C(*)=O)c1C,9.67820930480957,5.2806196212768555,4,1,5.215120000000004,79.37,1,3
1013,C(C=C)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(C=C)(*)=O,9.678250312805176,5.735147476196289,4,1,3.778900000000002,79.37,1,3
616,c1(Cl)cc(Cl)cc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(Cl)cc(Cl)cc(*)c1,9.678668975830078,5.369344711303711,3,1,6.5777000000000045,62.300000000000004,1,3
1031,O=C(C(F)(F)F)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(C(F)(F)F)*,9.680047035217285,6.349621295928955,4,1,4.1552000000000024,79.37,1,2
594,c1(F)cc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(F)cc(C*)ccc1F,9.682988166809082,5.604426383972168,3,1,5.544700000000003,62.300000000000004,1,4
769,C(=O)(c1c(F)cc(F)cc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(=O)c1c(F)cc(F)cc1,9.692615509033203,5.470746994018555,4,1,5.184900000000003,79.37,1,3
1221,O(C)c1c(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O(C)c1c(*)cccc1,9.694079399108887,5.373098373413086,4,1,5.279500000000004,71.53,1,4
949,FC(F)(c1ccc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1)F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,FC(F)(c1ccc(C(*)=O)cc1)F,9.696056365966797,5.347466468811035,4,1,5.925500000000003,79.37,1,3
10,c1cc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1C(F)(F)F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(C*)ccc1C(F)(F)F,9.696854591369629,5.451131820678711,3,1,6.285300000000004,62.300000000000004,1,4
915,c1cccc(OC)c1N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cccc(OC)c1*,9.696962356567383,5.373098373413086,4,1,5.279500000000004,71.53,1,4
472,c1(C)cc(C)c(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(C)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C)cc(C)c(*)c(C)c1,9.697894096374512,5.197436332702637,3,1,6.196160000000005,62.300000000000004,1,3
838,c1(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ncc(C)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(*)ncc(C)cc1,9.700008392333984,5.198886871337891,4,1,4.974320000000004,75.19,1,3
411,C(=O)(c1c(C)cccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(*)(=O)c1c(C)cccc1,9.702875137329102,5.2806196212768555,4,1,5.215120000000004,79.37,1,3
649,S(=O)(=O)(C)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,S(=O)(=O)(*)C,9.708928108215332,6.69345760345459,5,1,3.025900000000001,96.44,1,3
1230,C(c1cc(F)ccc1)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(*)(c1cc(F)ccc1)=O,9.715814590454102,5.393470764160156,4,1,5.045800000000003,79.37,1,3
711,C(=O)(c1cc(F)ccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(=O)(c1cc(F)ccc1)*,9.716914176940918,5.393470764160156,4,1,5.045800000000003,79.37,1,3
501,c1(Cl)cccc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(Cl)cccc(C*)c1,9.718092918395996,5.530129432678223,3,1,5.919900000000004,62.300000000000004,1,4
944,C(=Cc1ccccc1)C(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(=Cc1ccccc1)C(=O)*,9.7233304977417,5.493986129760742,4,1,5.306300000000004,79.37,1,4
639,c1(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cccc(C(F)(F)F)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C*)cccc(C(F)(F)F)c1,9.733144760131836,5.474587440490723,3,1,6.285300000000004,62.300000000000004,1,4
508,c1(S(=O)(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(C)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(S(=O)(=O)*)ccc(C)cc1,9.751381874084473,5.6370744705200195,5,1,4.763620000000004,96.44,1,4
1158,OCC(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,OCC(=O)*,9.752450942993164,5.940381050109863,5,2,2.5852000000000004,99.6,1,3
635,C(OC(C)(C)C)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(OC(C)(C)C)=O,9.75778579711914,5.305721282958984,5,1,5.001400000000005,88.6,1,2
847,C(c1cc(C#N)ccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*Cc1cc(C#N)ccc1,9.760110855102539,5.526267051696777,4,1,5.138180000000004,86.09,1,4
523,c1(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(C#N)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C(*)=O)ccc(C#N)cc1,9.760639190673828,5.378569602966309,5,1,4.778380000000004,103.16,1,3
562,C(c1ccc(C(C)C)cc1)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(c1ccc(C(C)C)cc1)=O,9.765243530273438,5.444272518157959,4,1,6.030100000000005,79.37,1,4
1352,c1(OC)cc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(OC)c1OC,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(OC)cc(*)cc(OC)c1OC,9.76531982421875,5.266639709472656,6,1,5.296700000000005,89.99000000000001,1,6
192,c1(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(Cl)cc1Cl,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(*)ccc(Cl)cc1Cl,9.767451286315918,5.34371280670166,3,1,6.577700000000004,62.300000000000004,1,3
1394,C(c1cc(C)ccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(c1cc(C)ccc1)*,9.775674819946289,5.423562049865723,3,1,5.574920000000005,62.300000000000004,1,4
494,c1cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(Cl)c1Cl,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(C(=O)*)cc(Cl)c1Cl,9.792718887329102,5.445155143737793,4,1,6.213500000000003,79.37,1,3
1098,FC(F)(C(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O)F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,FC(F)(C(=O)*)F,9.794290542602539,6.349620819091797,4,1,4.1552000000000024,79.37,1,2
542,C(c1cccc(Cl)c1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(c1cccc(Cl)c1)*,9.808911323547363,5.530129432678223,3,1,5.919900000000004,62.300000000000004,1,4
662,C1CC(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)C1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1CC(C*)C1,9.811927795410156,5.838359832763672,3,1,4.866400000000004,62.300000000000004,1,4
821,c1(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(C)c(C)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C(*)=O)cc(C)c(C)cc1,9.812566757202148,5.3898820877075195,4,1,5.523540000000004,79.37,1,3
1142,c1ccccc1C1CC1N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1ccccc1C1CC1*,9.814745903015137,3.5918192863464355,3,1,5.622400000000005,62.300000000000004,3,4
1137,c1c(Cl)c(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(Cl)c(C*)ccc1,9.816545486450195,5.553991317749023,3,1,5.919900000000005,62.300000000000004,1,4
409,c1(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(C(=O)C)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(*)cc(C(=O)C)ccc1,9.819998741149902,5.331194877624512,4,1,5.473500000000005,79.37,1,4
923,C(c1cnccc1)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(c1cnccc1)=O,9.824752807617188,5.445718288421631,5,1,4.301700000000003,92.25999999999999,1,3
43,C(c1c(F)cc(F)cc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*Cc1c(F)cc(F)cc1,9.828401565551758,5.628846645355225,3,1,5.544700000000004,62.300000000000004,1,4
1390,S(C)(=O)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,S(*)(C)(=O)=O,9.833545684814453,6.69345760345459,5,1,3.025900000000001,96.44,1,3
248,c1(OC)c(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(OC)c(C*)cccc1,9.834858894348145,5.530547142028809,4,1,5.275100000000005,71.53,1,5
1266,n1ccccc1C(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,n1ccccc1C(=O)*,9.848016738891602,5.4305830001831055,5,1,4.301700000000003,92.25999999999999,1,3
1320,c1cc(CCN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1Cl,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(CC*)ccc1Cl,9.853806495666504,5.64442253112793,3,1,5.962400000000005,62.300000000000004,1,5
22,FC(c1cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(C(F)(F)F)c1)(F)F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,FC(c1cc(C(=O)*)cc(C(F)(F)F)c1)(F)F,9.863638877868652,5.390693187713623,4,1,6.944300000000005,79.37,1,3
607,O=C(c1c(Cl)cccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(c1c(Cl)cccc1)*,9.869182586669922,5.408544540405273,4,1,5.560100000000003,79.37,1,3
527,C(c1cc(F)ccc1)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(c1cc(F)ccc1)(=O)*,9.874958038330078,5.393470764160156,4,1,5.045800000000003,79.37,1,3
756,C(=O)(c1c(C)cccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(=O)(c1c(C)cccc1)*,9.87740421295166,5.2806196212768555,4,1,5.215120000000004,79.37,1,3
853,FC(c1cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(C(F)(F)F)c1)(F)F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,FC(c1cc(C(*)=O)cc(C(F)(F)F)c1)(F)F,9.877412796020508,5.390693187713623,4,1,6.944300000000005,79.37,1,3
1211,c1(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(C(F)(F)F)cc(C(F)(F)F)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C(*)=O)cc(C(F)(F)F)cc(C(F)(F)F)c1,9.880719184875488,5.390693187713623,4,1,6.944300000000004,79.37,1,3
1331,C(c1ccccc1F)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(*)c1ccccc1F,9.882942199707031,5.637272834777832,3,1,5.405600000000004,62.300000000000004,1,4
939,C1C(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CCC(O)C1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1C(*)CCC(O)C1,9.88349723815918,4.750766754150391,4,2,4.369800000000004,82.53,1,3
483,n1c(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(C)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,n1c(*)cc(C)cc1,9.888076782226562,5.2840752601623535,4,1,4.974320000000004,75.19,1,3
398,C1C(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CCC(C)(C)C1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1C(*)CCC(C)(C)C1,9.896868705749512,4.791302680969238,3,1,6.035100000000005,62.300000000000004,1,3
380,CC(C)(C)OC(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,CC(C)(C)OC(*)=O,9.897872924804688,5.305722236633301,5,1,5.001400000000005,88.6,1,2
396,O(C)c1cc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(OC)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O(C)c1cc(*)cc(OC)c1,9.90129280090332,5.4165143966674805,5,1,5.2881000000000045,80.76,1,5
797,S(=O)(C)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,S(=O)(*)(C)=O,9.910074234008789,6.69345760345459,5,1,3.025900000000001,96.44,1,3
343,O=C(OC)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(OC)*,9.911938667297363,6.081560134887695,5,1,3.8327000000000027,88.6,1,2
111,C(c1cccc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1)#N,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(c1cccc(*)c1)#N,9.914274215698242,5.326083660125732,4,1,5.142580000000004,86.09,1,3
1038,c1cc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(C(=O)C)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(*)cc(C(=O)C)c1,9.922395706176758,5.331194877624512,4,1,5.473500000000005,79.37,1,4
761,C(c1c(C)cccc1)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(*)(c1c(C)cccc1)=O,9.924137115478516,5.2806196212768555,4,1,5.215120000000004,79.37,1,3
286,COC(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,COC(*)=O,9.936746597290039,6.081560134887695,5,1,3.8327000000000027,88.6,1,2
654,c1cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1Br,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(C(=O)*)ccc1Br,9.937965393066406,5.42061710357666,4,1,5.669200000000004,79.37,1,3
1356,c1(C(C)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C(C)*)ccccc1,9.946605682373047,5.112306594848633,3,1,5.827500000000005,62.300000000000004,2,4
513,c1c(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(OC)c(OC)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C(=O)*)cc(OC)c(OC)c1,9.950272560119629,5.410165786743164,6,1,4.923900000000005,97.83000000000001,1,5
1128,c1c(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(F)ccc1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C(*)=O)c(F)ccc1F,9.96854019165039,5.437827110290527,4,1,5.184900000000003,79.37,1,3
387,c1cc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccn1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(C*)ccn1,9.971369743347168,5.5736799240112305,4,1,4.661500000000004,75.19,1,4
1339,c1ccc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cn1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1ccc(C(*)=O)cn1,9.976511001586914,5.445718765258789,5,1,4.301700000000003,92.26,1,3
1059,c1c(Cl)ccc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1Cl,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(Cl)ccc(*)c1Cl,9.977447509765625,5.34371280670166,3,1,6.577700000000003,62.300000000000004,1,3
545,Nc1ccc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,Nc1ccc(C*)cc1,9.978997230529785,5.514510154724121,4,2,4.848700000000004,88.32,1,4
716,Fc1cc(F)cc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,Fc1cc(F)cc(*)c1,9.992786407470703,5.436222076416016,3,1,5.549100000000004,62.300000000000004,1,3
1008,c1(F)ccc(F)c(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(F)ccc(F)c(*)c1,9.993085861206055,5.457057952880859,3,1,5.549100000000004,62.300000000000004,1,3
1174,O=C(c1ccc(C#N)cc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(*)c1ccc(C#N)cc1,9.99599552154541,5.378569602966309,5,1,4.778380000000004,103.16,1,3
806,c1cc(Cl)c(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(Cl)c(C*)cc1,10.001119613647461,5.553991317749023,3,1,5.919900000000004,62.300000000000004,1,4
129,FCC(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,FCC(=O)*,10.001212120056152,6.881584167480469,4,1,3.562400000000001,79.37,1,3
876,C(=O)(CC)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(*)(=O)CC,10.004477500915527,5.650417804718018,4,1,4.002900000000003,79.37,1,3
144,O=C(c1cc(Cl)cc(Cl)c1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(c1cc(Cl)cc(Cl)c1)*,10.011842727661133,5.428408622741699,4,1,6.213500000000004,79.37,1,3
962,C1CC(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CCO1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1CC(*)CCO1,10.012921333312988,4.876069068908691,4,1,4.245300000000003,71.53,1,3
1204,c1cc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ncc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(*)ncc1,10.019186019897461,5.3242034912109375,4,1,4.665900000000004,75.19,1,3
78,c1c(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc([N+](=O)[O-])c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C*)ccc([N+](=O)[O-])c1,10.024335861206055,5.555255889892578,5,1,5.174700000000004,105.44,1,5
1387,C(C(C)C)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(C(C)C)*,10.026283264160156,5.326486587524414,3,1,4.722300000000004,62.300000000000004,1,4
199,Clc1ccc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1Cl,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,Clc1ccc(C*)cc1Cl,10.033750534057617,5.87441873550415,3,1,6.573300000000003,62.300000000000004,1,4
740,C(c1cc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1)(F)(F)F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(c1cc(*)ccc1)(F)(F)F,10.034762382507324,5.30182409286499,3,1,6.289700000000004,62.300000000000004,1,3
344,C(=O)(c1cccc(OC)c1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(*)(=O)c1cccc(OC)c1,10.049531936645508,5.423052787780762,5,1,4.915300000000005,88.6,1,4
606,C(c1c(Cl)cc(Cl)cc1)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(c1c(Cl)cc(Cl)cc1)=O,10.051288604736328,5.495880126953125,4,1,6.213500000000004,79.37,1,3
1260,c1cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(Cl)c1Cl,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(C(*)=O)cc(Cl)c1Cl,10.05418586730957,5.445155143737793,4,1,6.213500000000003,79.37,1,3
